InvoiceNo,CustomerID,Customer basket,Recommended Product,Product description,Probability,Price estimation
556218,17731.0,"['22128', '47566', '23108', '23010', '21533', '22969', '22768', '22169', '23084', '23079', '22951', '22423', '22427', '22848', '47599A', '23008', '22767']",0,Null,0.0,0.0
556219,17731.0,"['47566', '23108', '22768', '22969', '22169', '23084', '21719', '84507C', '22423', '22427', '84931A', '22848', '22630', '23008', '22767']",22629,SPACEBOY LUNCH BOX ,0.6883116883116884,1.3422077922077924
556222,17522.0,"['22178', '21682', '85040A', '23321', '20823', '84673A', '21743', '10125', '84692', '21096', '21934', '84910A', '20731', '51014A', '22200', '21034', '84673B', '84859A', '20668', '21654', '22371', '21326', '22799', '23100', '21380', '51014L', '20733', '75049L', '22624', '22728', '22440', '21143', '79030D', '22908', '21381', '85062', '16008', '22607', '22105', '21684', '21878', '21089']",22727,ALARM CLOCK BAKELIKE RED ,0.6460032626427407,2.4225122349102777
556228,13538.0,"['48187', '21524']",0,Null,0.0,0.0
556229,12839.0,"['23203', '16161U', '22663', '22379', '21137', '22661', '21735', '20723', '22197', '21931', '22355', '21524', '23204', '20712', '22366', '22189', '21871', '22059', '82494L', '21172']",85099B,JUMBO BAG RED RETROSPOT,0.4333333333333333,0.7149999999999999
556230,17402.0,"['22619', '23084', '22622', '21791', '23009', '21790']",0,Null,0.0,0.0
556234,17961.0,"['22383', '22271', '20969', '22384', '22274', '84050', '90116', '20970', '22411', '22276']",20725,LUNCH BAG RED RETROSPOT,0.4976030680728667,0.82104506232023
556235,12778.0,"['22132', '22133', '21212', '21232']",0,Null,0.0,0.0
556236,16818.0,"['20886', '22778', '22811']",0,Null,0.0,0.0
556238,13397.0,"['22727', '22381', '22356', '22728', '85099B', '22993', '23243', '22384', '22720', '22730', '23253', '22386']",22726,ALARM CLOCK BAKELIKE GREEN,0.6043329532497149,2.266248574686431
556239,15712.0,"['84970S', '23283', '22457', '22178', '23298', '48184', '21730', '22469', '22296']",47566,PARTY BUNTING,0.3855302279484638,3.5931417244796826
556240,18041.0,"['21985', '21989', '21080', '21987', '21210', '22133', '21988']",0,Null,0.0,0.0
556241,12597.0,"['23052', '22745', '23141', '15058B', '21395', '21500', '22554', '21212', '22423', '21394', '22848', '23203', '22386', '47566', '85088', '22907', '35810A', '22487', '23299', '23231', '21403', '84050', '37342', '22960', '22784', '84687', '22990', '21114', '85232D', '23108', '22180', '22171', '23084', '20914', '23053', '20726', '23092', '37501', '21578', '21402', '21428', '23104', '23173', '23112', '22030', '79144B', '22804']",85099B,JUMBO BAG RED RETROSPOT,0.4333333333333333,0.7149999999999999
556244,15867.0,"['46000M', '48111', '21174', '48184', '23168', '22673', '48138', '47566', '84795B', '23089', '82600', '20802', '23084', '21922', '85227', '21718', '23239', '23283', '22441', '22467', '23284', '20685', '23300', '23079', '23104', '22109', '22443', '21955']",23301,GARDENERS KNEELING PAD KEEP CALM ,0.7291338582677165,1.2030708661417322
556245,17841.0,"['22498', '46000R', '22604', '85099F', '84659A', '22375', '22851', '85099C', '23200', '82001S', '79321', '20963', '23203', '22663', '23199', '22379', '21864', '20998', '21770', '22964', '21137', '22702', '21003', '21213', '22921', '23202', '22041', '22374', '20665', '22236', '20711', '22671', '21686', '23201', '22997', '37450', '22918', '23103', '22421', '22919', '23298', '22917', '84991', '21187', '22720', '21523', '21933', '21917', '22956', '22467', '84596B', '23284', '22920', '21916', '22916', '22998', '21977', '20713', '23110', '22955', '22475', '37449', '21955']",85099B,JUMBO BAG RED RETROSPOT,0.6330275229357799,1.0444954128440367
556246,16113.0,"['22417', '22147', '22271', '20979', '22436', '22273', '22851', '21212', '23075', '22557', '22606', '84997D', '22668', '47590B', '22138', '23184', '22613', '84997C', '84991', '21380', '21829', '21830', '21974', '21977', '23091', '84997B', '22951', '84992', '21975', '21034']",0,Null,0.0,0.0
556247,15058.0,"['22150', '22356', '20972', '22149', '22147', '21034', '22487', '85066', '20971', '84824', '20970', '20724', '23126', '20723', '23127']",0,Null,0.0,0.0
556248,15681.0,"['84978', '23108', '22918', '22920', '22607', '22916', '22919', '23084', '22980', '22917', '22921', '22961', '23087', '22863']",0,Null,0.0,0.0
556249,15681.0,['23041'],0,Null,0.0,0.0
556252,16779.0,"['84970S', '71477', '22197', '22412', '20754', '21989', '21977', '21213', '21166', '21867', '21864', '90214A', '21731', '21733', '84692', '82582', '21086']",85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.6730486008836524,1.7162739322533134
556253,17652.0,"['22457', '23240', '22171', '23243', '85066', '23110', '23112', '22625', '22822']",0,Null,0.0,0.0
556254,13213.0,"['21714', '84755', '21742', '84946', '85177', '85231G', '85176', '84950', '85231B', '22782']",0,Null,0.0,0.0
556255,18102.0,"['20685', '48116', '23284', '22690', '48188', '48185', '48173C', '48194', '21523', '48187', '21955', '48138']",0,Null,0.0,0.0
556256,14309.0,"['85032B', '22993', '21402', '22969', '23084', '22698', '21915', '84944', '21892', '85032C', '21403', '85032D', '21791', '85017B', '22699']",22697,GREEN REGENCY TEACUP AND SAUCER,0.8273381294964028,2.4406474820143886
556257,17576.0,"['90152A', '22470', '21391', '22855', '21212', '23321', '23226', '47566', '22798', '21976', '20840', '22766', '35095B', '22784', '47481', '82483', '84991', '22597', '22624', '22627', '85172', '22993', '23300', '17003', '21781', '21977', '21215', '22469', '22625', '23302']",23301,GARDENERS KNEELING PAD KEEP CALM ,0.7291338582677165,1.2030708661417322
556258,12694.0,"['22992', '22540', '21088', '21207', '23308', '22620', '21096', '21124', '22544', '23307', '23309', '22236', '22215', '21888', '21892', '84820', '22908', '84375', '22492']",0,Null,0.0,0.0
556259,12721.0,"['22759', '85099B', '22090', '22333', '23255', '22423', '16219', '21883', '21746', '47566', '22631', '23231', '21498', '22331', '21880', '23108', '22180', '84279P', '84596F', '22629', '22556', '21884', '21731', '22699', '23007', '22711', '21829', '84596B', '23300', '21936', '16156S', '23173', '23192', '23101', '16161P']",22386,JUMBO BAG PINK POLKADOT,0.34125,0.6654375
556263,13969.0,"['85099F', '23240', '21395', '22380', '23200', '22725', '23177', '22423', '47518F', '21394', '23203', '21928', '23199', '22192', '84212', '21793', '22382', '23049', '23208', '23202', '21930', '20727', '37413', '22374', '23237', '23236', '20723', '23201', '22727', '23235', '22385', '23241', '23298', '22384', '22193', '22371', '21033', '23209', '85132C', '23242', '22728', '23244', '23176', '22411', '23239', '85132B', '22372', '23204', '23284', '23194', '23193', '23245', '23206', '20728', '23205']",85099B,JUMBO BAG RED RETROSPOT,0.6330275229357799,1.0444954128440367
556264,16107.0,"['47566', '22698', '23172', '23170', '22697', '22423', '79321', '23171', '84078A', '22699']",0,Null,0.0,0.0
556266,13900.0,['22626'],0,Null,0.0,0.0
556267,13694.0,"['21794', '47574A', '84422', '22161', '85212', '16218', '35923', '15036', '22062', '15034', '15058C', '16216', '20992', '85204', '21793', '21635', '21792', '21209', '22479', '85213', '21634', '22477', '20984', '22608', '16043', '22478', '16045', '16052', '22189', '15039', '21636']",0,Null,0.0,0.0
556271,17483.0,"['22457', '84946', '15056N', '48194', '85123A', '22582', '23082']",0,Null,0.0,0.0
556279,14562.0,"['47566', '84836', '71459', '23108', '85152', '21754', '22666', '23298', '22989', '23084', '82486', '23301', '21166', '21430', '22720', '21621', '22895', '71477']",23300,GARDENERS KNEELING PAD CUP OF TEA ,0.6124338624338624,0.8880291005291006
556280,14584.0,"['21754', '21174', '21169', '22283', '21165', '21907', '22429', '21175', '22497', '21876', '22487', '21166', '21164', '21386', '22430', '21755', '21903', '23146', '22500', '85152', '21905', '22762', '21179', '22173', '23094', '23091', '22413', '23061', '85123A', '21756', '22295', '84879']",0,Null,0.0,0.0
556282,15679.0,"['15044B', '22995', '21931', '40016', '15044A', '22383', '21982', '72232', '21935', '22817', '22355', '15044C', '17014A']",85099B,JUMBO BAG RED RETROSPOT,0.5607235142118864,0.9251937984496125
556283,15628.0,"['84978', '22470', '22568', '23284', '22139', '22147', '23301', '23166', '21672', '23167', '85123A', '22661', '23227', '23306', '21791', '21211', '21673']",22469,HEART OF WICKER SMALL,0.5081148564294632,0.7367665418227216
556284,17115.0,"['47566', '23174', '22384', '23243', '23170', '22720', '23245', '22423', '23173', '85123A', '22430', '22699', '22386', '23175']",20725,LUNCH BAG RED RETROSPOT,0.5617615467239527,0.926906552094522
556285,13686.0,"['22381', '23204', '22356', '22664', '22661', '20724', '20723', '23205']",0,Null,0.0,0.0
556288,13426.0,"['82484', '22026', '22037', '21506', '20977', '22028', '21507', '21519', '22983', '22027', '23245', '16156S', '22025', '22712', '22817', '22713', '22714', '22716']",0,Null,0.0,0.0
556290,17088.0,"['85099B', '22170', '23243', '47590B', '22585', '22138', '23236', '22485', '22919', '22917', '22720', '47590A', '23209', '21755', '82482', '22979', '23096', '23093', '22920', '84879', '20728', '21172']",22386,JUMBO BAG PINK POLKADOT,0.34125,0.6654375
556296,15114.0,"['22531', '22417', '22534', '22615', '22149', '22271', '22746', '21212', '22925', '22537', '21260', '21976', '21249', '22927', '22211', '85227', '22081', '21251', '22418', '21680', '21975', '22530']",0,Null,0.0,0.0
556298,16581.0,"['21090', '22907', '21080', '22077', '21498', '20898', '20897', '21084', '16161P']",0,Null,0.0,0.0
556302,15267.0,"['22144', '23211', '23194', '22311', '22138']",0,Null,0.0,0.0
556303,17064.0,"['22457', '22271', '22273', '21625', '23203', '21411', '22595', '21770', '22139', '22138', '22784', '21622', '21892', '22508', '22720', '21380', '84950', '21755', '82484', '21891']",85099B,JUMBO BAG RED RETROSPOT,0.4333333333333333,0.7149999999999999
556304,12840.0,"['20726', '21937', '21561', '22382', '23207', '20725', '21936', '22384', '23209', '22352', '22662', '21559', '23206', '21933', '20728', '21932']",23203,mailout,0.4403578528827038,0.0
556305,12643.0,"['22090', '22083']",0,Null,0.0,0.0
556318,16767.0,"['22328', '22831', '23241', '22999', '22993', '23207', '23182', '84380', '23281', '23309', '22748', '21559', '23206', '23308', '20728', '22326']",20725,LUNCH BAG RED RETROSPOT,0.4491916859122402,0.7411662817551963
556323,17819.0,"['47566', '22606', '22698', '22697', '22423', '22699']",0,Null,0.0,0.0
556325,17234.0,"['22659', '21754', '21679', '22617', '21677', '21372', '23254', '22138', '22622', '23256', '21253', '22358', '22713', '21770']",0,Null,0.0,0.0
556329,14573.0,"['22646', '22424', '22794', '22171', '23084', '21781', '22173', '22720', '22766', '82482', '82581', '82494L']",0,Null,0.0,0.0
556330,17797.0,"['23133', '22457', '16162L', '16168M', '22047', '22704', '22188', '21907', '22863', '22822', '23230', '23207', '22921', '23208', '23273', '23082', '22819', '22906', '84725', '23232', '22710', '22918', '22919', '82600', '22917', '23301', '23209', '23191', '23088', '23242', '82582', '23134', '22762', '23093', '22920', '22916', '21245', '23079', '23091', '85123A', '23192', '23132', '23206', '22713']",23300,GARDENERS KNEELING PAD CUP OF TEA ,0.6124338624338624,0.8880291005291006
556341,16614.0,"['85071C', '48111', '85071B', '21174', '48194', '21165', '21899', '22673', '22692', '48187', '21407', '22671', '21164', '22485', '48188', '22691', '21524', '21901', '23284', '20685', '22690', '21902', '21179', '21900', '21955', '21172']",0,Null,0.0,0.0
556365,16370.0,"['22759', '22417', '21469', '22334', '85099F', '85099B', '20725', '22898', '20979', '22333', '23200', '21212', '22776', '84378', '23199', '21843', '22964', '21156', '21329', '85199S', '22507', '21328', '22558', '84380', '23201', '21931', '21742', '22171', '21466', '22384', '84991', '20914', '47591D', '20724', '23204', '22367', '22083', '20719', '84992', '85123A', '21975', '23206', '22355', '85199L', '20728', '23205']",22386,JUMBO BAG PINK POLKADOT,0.34125,0.6654375
556386,16668.0,"['21260', '85053', '23280']",0,Null,0.0,0.0
556397,16029.0,"['85099F', '22386']",85099B,JUMBO BAG RED RETROSPOT,0.6330275229357799,1.0444954128440367
556408,13533.0,"['37448', '22644', '22645', '84596L', '21770', '21231', '21790', '22197', '37450', '22548', '84596G', '37447', '21908', '22371', '84596F', '21524', '21705', '22646', '21955', '22064', '21703', '37446', '21901', '85152', '84596B', '22549', '21902', '21232', '22066', '22059', '22649']",0,Null,0.0,0.0
556413,16005.0,"['20780', '23099', '44092B', '21394', '22781', '22382', '22963', '22961', '22766', '20727', '44092C', '22960', '23082', '21888', '71477', '22385', '85135C', '22763', '85132C', '20914', '23109', '48129', '22626', '22093', '21913', '21034']",20725,LUNCH BAG RED RETROSPOT,0.4726720647773279,0.7799089068825911
556415,12409.0,"['22434', '22417', '85099B', '23052', '22674', '23112', '21169', '20717', '85099C', '23167', '48184', '23008', '23255', '22554', '22423', '22427', '21212', '71053', '22192', '21907', '21770', '47566', '21976', '22553', '84755', '21124', '22139', '20676', '21121', '22637', '23049', '23254', '22697', '22138', '23253', '22558', '22960', '22784', '21164', '22634', '23051', '23108', '23298', '20677', '22551', '23166', '23170', '23165', '20724', '23050', '22699', '22440', '20675', '20674', '23007', '20685', '22549', '20719', '23079', '22413', '23256', '22045', '23171', '16161P']",22386,JUMBO BAG PINK POLKADOT,0.34125,0.6654375
556416,15527.0,"['22434', '85099B', '23238', '22698', '22583', '85099C', '22423', '23203', '22584', '22620', '23172', '22697', '22960', '22634', '22971', '22619', '23084', '23170', '22699', '37476', '20712', '23245', '23171', '22501']",22386,JUMBO BAG PINK POLKADOT,0.34125,0.6654375
556417,14543.0,['22720'],0,Null,0.0,0.0
556419,15411.0,"['23284', '21754', '22668', '48173C', '22669', '21523', '21755', '21955', '21172', '22595']",0,Null,0.0,0.0
556425,14178.0,"['21395', '22161', '23169', '21394', '22356', '22487', '22661', '22315', '22191', '23184', '22029', '22630', '22983', '84596G', '23241', '21715', '22028', '23298', '84596F', '22629', '23242', '20724', '21716', '85152', '22037', '20719', '23300', '21871']",47566,PARTY BUNTING,0.3855302279484638,3.5931417244796826
556426,16729.0,"['84879', '23240', '23238', '22659', '20725', '79321', '85183B', '23310', '21746', '22631', '22382', '23237', '22727', '22383', '23209', '85132B', '85183A', '21936', '85123A', '23206', '23208']",22384,LUNCH BAG PINK POLKADOT,0.40574088440651673,0.6694724592707526
556432,16184.0,"['23051', '23052', '21136', '21754', '22178', '84946', '20974', '21755', '84879', '23050']",0,Null,0.0,0.0
556434,14895.0,"['84978', '22969', '22178', '21174', '22698', '22088', '22423', '22427', '21539', '23310', '21745', '22192', '21175', '21042', '22781', '22697', '22986', '22960', '22720', '22360', '22699', '22084', '22993', '23173', '21658', '82494L']",82482,WOODEN PICTURE FRAME WHITE FINISH,0.5770653514180024,1.211837237977805
556435,14895.0,"['23243', '23307', '23227', '23245', '23306', '22624', '22625', '22627']",0,Null,0.0,0.0
556437,14077.0,"['23241', '23084', '22661', '23280', '23236', '23282', '22630', '21034']",22629,SPACEBOY LUNCH BOX ,0.6883116883116884,1.3422077922077924
556439,18061.0,"['21658', '21116', '22622', '21523']",0,Null,0.0,0.0
556440,14401.0,"['22286', '20992', '22231', '22268', '21635', '82486', '82483', '21165', '22161', '85132C', '22228', '22229', '84944', '21382', '22233']",0,Null,0.0,0.0
556441,14415.0,"['23182', '22178', '23168', '22377', '21539', '23203', '21843', '84970S', '21137', '23207', '23236', '22374', '21535', '23235', '22302', '22383', '22384', '22371', '23301', '22300', '23106', '23209', '22662', '22670', '22372', '22789', '20726', '20685', '23300', '22690', '21428', '21781', '23206', '22996', '23208']",85099B,JUMBO BAG RED RETROSPOT,0.4333333333333333,0.7149999999999999
556442,15098.0,['22502'],0,Null,0.0,0.0
556443,12712.0,"['15056P', '23052', '16016', '15056N', '23054', '15056BL', '23050', '23053']",0,Null,0.0,0.0
556444,15098.0,['22502'],0,Null,0.0,0.0
556446,15098.0,['22502'],0,Null,0.0,0.0
556447,15632.0,"['22569', '22568', '23240', '20984', '22570', '22720', '22961', '23237', '21878']",0,Null,0.0,0.0
556454,12947.0,['15039'],0,Null,0.0,0.0
556455,15856.0,"['22197', '22997', '82484', '23159', '22994', '23158', '84596B', '23156', '23154', '20676', '22998', '84596F', '82483', '23003', '85123A', '79321', '23000', '22996']",0,Null,0.0,0.0
556456,12748.0,['22730'],0,Null,0.0,0.0
556460,14276.0,"['84978', '23240', '21915', '21212', '23203', '23199', '23144', '84970L', '71459', '23207', '23307', '23236', '21889', '21790', '23201', '22384', '23166', '23209', '23165', '23192', '21914', '21975', '23206', '20728']",85099B,JUMBO BAG RED RETROSPOT,0.4333333333333333,0.7149999999999999
556461,13798.0,"['21937', '37450', '85099B', '82583', '21936', '21232', '22851', '20724']",22386,JUMBO BAG PINK POLKADOT,0.34125,0.6654375
556462,14450.0,"['23235', '20754', '22474', '21088', '21155', '22720', '23202', '79321', '20914', '23191', '23242', '23184', '15036', '23239', '21086', '15034', '21770']",23203,mailout,0.5544041450777202,0.0
556463,12583.0,"['22197', '22356', '21238', '21244', '22466', '23298', '22609', '22561', '22610', '23100', '21242', '21210', '21240']",47566,PARTY BUNTING,0.3855302279484638,3.5931417244796826
556464,18281.0,"['22467', '22037', '22028', '23209', '23007', '23008', '22716']",23203,mailout,0.4403578528827038,0.0
556465,14984.0,"['22500', '23270', '23265', '22760', '22457', '84795B', '35970', '22487', '23264', '23094', '48194', '48184', '23266', '23263', '84880', '23210']",0,Null,0.0,0.0
556466,15465.0,"['23284', '23300', '22666', '22169', '22507', '22423']",23301,GARDENERS KNEELING PAD KEEP CALM ,0.7291338582677165,1.2030708661417322
556467,13232.0,"['22652', '21937', '21466', '22853', '22666', '23243', '22194', '22845', '84991', '22667', '20914', '22844', '84509B', '22131', '84987', '21786', '22847']",0,Null,0.0,0.0
556468,14878.0,"['23284', '22139', '23300', '23302', '23301', '37448', '22891', '47567B', '22645']",0,Null,0.0,0.0
556469,12516.0,"['22356', '85099B', '22385', '20719', '20712', '85099C', '22661', '21930', '21791', '20724', '22411', '22386']",0,Null,0.0,0.0
556470,15291.0,"['71477', '84755', '22853', '48188', '22852', '22845', '48184', '21672', '22189', '21669', '21523', '22844', '84879', '21668', '22784', '22822', '21673', '84970L']",0,Null,0.0,0.0
556471,16466.0,"['23268', '85152', '23269', '21174', '85199S', '23298', '21591', '23091', '85123A', '22602', '23226', '22628']",47566,PARTY BUNTING,0.3855302279484638,3.5931417244796826
556472,16633.0,"['47566', '84978', '71459', '22794', '22644', '22460', '22178', '21781', '22088', '22488', '22089', '22829', '22646', '22645', '22804']",0,Null,0.0,0.0
556473,17265.0,"['23252', '21067', '84836', '46000R', '22090', '21868', '22178', '21391', '85053', '20717', '22217', '22842', '23200', '23321', '22427', '23203', '84510A', '23199', '22429', '22443', '21218', '84509A', '22115', '22616', '21069', '23089', '21533', '23243', '22507', '72780', '21534', '22191', '22771', '21408', '20665', '48187', '20718', '23148', '22727', '22098', '82551', '82483', '21294', '22089', '22094', '22979', '82613B', '21390', '82552', '22500', '22496', '22441', '23284', '22362', '22690', '21179', '21902', '22998', '21982', '23094', '22495', '22843', '23147', '85123A', '46000S', '22173', '21975', '21875', '82580', '22730', '22358', '21078']",85099B,JUMBO BAG RED RETROSPOT,0.4333333333333333,0.7149999999999999
556474,16007.0,"['85099F', '85099C', '22851', '21212', '23321', '23203', '21429', '22386', '84406B', '77079', '22729', '84510C', '23202', '85087', '20723', '23201', '22197', '21931', '23235', '23298', '82483', '21033', '23092', '82484', '22173', '20712', '21430', '22413', '23110', '23182', '23200', '21899', '82486', '21929', '20711', '23148', '23301', '84991', '22728', '23322', '23204', '22083', '23300', '21975', '22730', '23205', '21078', '22417', '85099B', '84510A', '22645', '22356', '21213', '82551', '22385', '21080', '23191', '82482', '20724', '21901', '22467', '20713', '21900', '23118', '22355', '21174', '21928', '23199', '22663', '21907', '47566', '84755', '22766', '23152', '23082', '22254', '22646', '21902', '84992', '23112', '82494L']",22727,ALARM CLOCK BAKELIKE RED ,0.6460032626427407,2.4225122349102777
556475,18109.0,"['22470', '22457', '22178', '23321', '22487', '22961', '22692', '48187', '22151', '22197', '22171', '82483', '22720', '21259', '23322', '21781', '23091', '85123A', '23245', '21756', '23118', '22501']",22469,HEART OF WICKER SMALL,0.5081148564294632,0.7367665418227216
556476,17175.0,"['23109', '21447', '82484', '22457', '22090', '23082', '22156', '22088', '22469', '21422', '22151', '22296', '22464']",22470,HEART OF WICKER LARGE,0.4235171696149844,1.0799687825182103
556477,12841.0,"['47566', '23010', '23298', '21989', '21679', '47422', '21080', '22224', '22961', '79321', '23306', '21206', '47566B', '22960', '85183A']",0,Null,0.0,0.0
556478,13069.0,"['84568', '22999', '22178', '23321', '21172', '84970L', '84970S', '71459', '23202', '21926', '21931', '20984', '23145', '21239', '21238', '23003', '21927', '23208', '21240']",23203,mailout,0.5544041450777202,0.0
556479,16983.0,"['22271', '20969', '22273', '22554', '22557', '21056', '20992', '22911', '21889', '21462', '22555', '22331', '23007', '22569', '22084', '22083', '23091', '21055', '22570', '20970']",0,Null,0.0,0.0
556480,13617.0,"['22798', '85106', '22791', '85107', '22792', '22801', '84947', '21294', '23090', '23321', '82482', '22800', '21034']",82494L,WOODEN FRAME ANTIQUE WHITE ,0.5342465753424657,1.3623287671232873
556481,16115.0,"['84978', '85099F', '23240', '22674', '23182', '22673', '23302', '21533', '23243', '21155', '21535', '23263', '23241', '22666', '22672', '23166', '23301', '22720', '23165', '22675', '22411', '23322', '22993', '22667', '82580', '82581']",85099B,JUMBO BAG RED RETROSPOT,0.6330275229357799,1.0444954128440367
556482,17242.0,"['22650', '23077', '21725', '20725', '21242', '22644', '21244', '84997D', '22382', '20676', '22637', '21679', '22045', '23254', '23076', '20727', '22029', '21243', '22619', '20677', '22384', '84997C', '20675', '21561', '21556', '23256', '21559', '20728', '21558']",0,Null,0.0,0.0
556483,14823.0,"['21035', '23182', '22898', '22721', '23075', '22621', '22429', '21175', '84755', '23184', '84949', '22666', '23301', '22799', '84991', '22795', '20914', '22626', '20685', '23286', '21216', '22970', '23110', '85014A']",23300,GARDENERS KNEELING PAD CUP OF TEA ,0.6124338624338624,0.8880291005291006
556484,16938.0,"['22936', '85053', '22965', '23167', '21212', '23183', '23321', '84673A', '22429', '21746', '22964', '23156', '21063', '22139', '22751', '21340', '21059', '47590B', '22930', '22622', '21930', '23288', '22960', '22565', '21742', '23298', '21892', '22391', '23338', '23166', '23178', '23165', '21755', '23096', '21933', '47566B', '84987', '23126', '22348', '21916', '20712', '21058', '23245', '21531', '23302', '21671', '23133', '22749', '22327', '22436', '22273', '21500', '22047', '23306', '21670', '84507B', '23310', '22925', '21843', '21124', '84997D', '21533', '23307', '22487', '21929', '20971', '22274', '22961', '22068', '21535', '22550', '22975', '84673B', '22619', '21908', '23301', '84991', '23209', '21380', '22077', '22795', '23242', '85061W', '23239', '22326', '22150', '23181', '23322', '20726', '22403', '22084', '84828', '23300', '22920', '72351B', '21977', '84997B', '85123A', '22396', '23192', '23132', '23107', '23159', '22745', '85049E', '22746', '22621', '21062', '21976', '23243', '21912', '23299', '21213', '22623', '85049D', '84997A', '22913', '22494', '22937', '21499', '22586', '22566', '22853', '22437', '22914', '22720', '21672', '21749', '23136', '85049F', '22789', '23080', '22989', '72351A', '22393', '22748', '21918', '21122', '22650', '22470', '23240', '22904', '22457', '22149', '21754', '79302M', '21683', '23149', '22400', '23285', '21539', '21750', '23127', '22620', '23179', '47566', '21747', '20972', '85049G', '85066', '22507', '23180', '23184', '23236', '20727', '21166', '22927', '22990', '23152', '22750', '23241', '22892', '22079', '23084', '22384', '84997C', '23066', '21731', '21673', '22328', '22903', '23154', '22794', '23067', '22549', '22993', '23286', '22852', '23102', '22667', '23256', '84508C', '22935', '22931', '21452']",23203,mailout,0.4403578528827038,0.0
556485,17211.0,"['23283', '22517', '23284', '84912B', '48194', '48187', '84912A', '21523', '21713', '20727', '22982', '23206', '21933', '48138', '20728', '21955', '21932']",20725,LUNCH BAG RED RETROSPOT,0.4914448669201521,0.810884030418251
556486,17422.0,"['21391', '23211', '85212', '22266', '85017B', '22233', '85015', '22269', '23268', '85204', '20972', '35648', '22231', '21635', '21991', '20971', '22228', '23275', '21634', '22211', '21386', '20984', '21990', '22287', '85194S', '23210', '22229', '21382', '23269', '20996', '21636', '10133']",0,Null,0.0,0.0
556487,17289.0,"['21122', '85099F', '85099B', '22994', '84946', '22980', '48184', '21899', '21713', '85212', '23203', '22188', '84947', '85213', '21668', '22131', '23148', '23301', '21326', '23106', '23134', '21714', '21901', '22998', '23094', '23102', '85123A', '22469', '21900', '23147']",22386,JUMBO BAG PINK POLKADOT,0.34125,0.6654375
556488,16018.0,"['22197', '23322', '22498', '22791', '22853', '22852', '22499', '22845', '22513', '21623', '84375', '21621', '22844', '21034', '21558']",0,Null,0.0,0.0
556489,14704.0,"['22759', '22460', '22178', '21391', '47480', '23321', '20985', '23089', '22151', '23148', '22767', '22171', '23338', '21326', '20914', '82482', '21390', '23070', '22789', '23322', '23093', '22169', '85159A', '82494L', '21034']",0,Null,0.0,0.0
556490,13078.0,"['23050', '22682', '22037', '21754', '22193', '23049', '22570', '21523', '23054', '21871', '22041', '21755', '22676', '21745', '82582', '22192']",0,Null,0.0,0.0
556491,16794.0,"['21363', '22470', '22123', '23281', '22870', '20725', '22855', '21899', '23321', '23310', '35923', '22356', '23207', '22231', '23208', '22661', '22227', '20727', '22374', '22230', '22151', '21231', '23263', '20723', '23103', '22384', '23301', '23209', '23280', '22662', '22232', '23096', '21390', '22244', '21933', '20724', '22789', '23322', '23204', '20901', '22243', '23300', '22268', '17003', '22212', '21232', '22173', '23205', '21900', '22469', '23206', '20728', '21932']",23203,mailout,0.4403578528827038,0.0
556492,15939.0,"['84970S', '22197', '22084', '15056N', '22219', '21977', '22151', '84970L']",0,Null,0.0,0.0
556494,17802.0,"['71101E', '22196', '22417', '23238', '85099B', '85049A', '23135', '85049E', '20969', '85099C', '85049C', '23200', '21212', '85049H', '22713', '21429', '23308', '23199', '23203', '84970S', '21976', '22616', '22139', '85049G', '84997D', '23307', '82486', '21213', '23309', '47590B', '23202', '85049D', '21930', '22971', '22633', '23241', '21931', '22384', '82483', '23100', '84997C', '84991', '47590A', '23209', '23145', '22662', '85049F', '82482', '22411', '21829', '23206', '22865', '21428', '21977', '21430', '22970', '84997B', '84992', '22951', '21975', '22834', '20970', '82494L']",22386,JUMBO BAG PINK POLKADOT,0.34125,0.6654375
556495,18069.0,"['22505', '20829', '21094', '85099B', '17107D', '21174', '23099', '84944', '21165', '23068', '22855', '79321', '21899', '21202', '47566', '20893', '79160', '85175', '22231', '17084A', '84925D', '21078', '21621', '22230', '21166', '21086', '21616', '85214', '21937', '22906', '23103', '21618', '20828', '22435', '21922', '21080', '21033', '21733', '21447', '21901', '85062', '17084N', '23055', '23130', '23300', '21936', '21902', '22173', '23079', '23091', '23061', '85123A', '21900', '23112', '22117', '23056']",22386,JUMBO BAG PINK POLKADOT,0.34125,0.6654375
556496,14397.0,['22178'],0,Null,0.0,0.0
556497,15271.0,"['22557', '84978', '22470', '85066', '22551', '22763', '22720', '22694', '22029', '23244', '23308']",22469,HEART OF WICKER SMALL,0.5081148564294632,0.7367665418227216
556498,17961.0,"['22607', '22606']",0,Null,0.0,0.0
556500,13468.0,"['23174', '23093', '23170', '22179', '22776', '23175']",0,Null,0.0,0.0
556501,16700.0,"['22995', '23240', '23238', '22999', '85099C', '23203', '15036', '23207', '23004', '23299', '23006', '23208', '23202', '23236', '23237', '23209', '22720', '22662', '22699', '20728']",85099B,JUMBO BAG RED RETROSPOT,0.4333333333333333,0.7149999999999999
556502,13761.0,"['22505', '20829', '22147', '21169', '22840', '22746', '23203', '22925', '21907', '22379', '20972', '22637', '23202', '23236', '22960', '22927', '21790', '48188', '21080', '22720', '23209', '21749', '22841', '23283', '20983', '20750', '23147', '21844', '22748', '23118', '23208', '22814']",85099B,JUMBO BAG RED RETROSPOT,0.4333333333333333,0.7149999999999999
